Scientific name,Genus,Species,Latitude,Longitude,,,,,,
Cottus_carolinae,Cottus,carolinae,35.1106,-85.52672,,,,,,
Cottus_carolinae,Cottus,carolinae,35.111,-85.52672,,,,,,
Cottus_carolinae,Cottus,carolinae,36.7857,-85.5405,,,,,,
Cottus_carolinae,Cottus,carolinae,33.2256,-85.541,,,,,,
Cottus_carolinae,Cottus,carolinae,33.78833,-85.54694,,,,,,
Cottus_carolinae,Cottus,carolinae,33.78833,-85.54694,,,,,,
Cottus_carolinae,Cottus,carolinae,36.4942,-85.55057,,,,,,
Cottus_carolinae,Cottus,carolinae,36.4942,-85.55057,,,,,,
Cottus_carolinae,Cottus,carolinae,33.77056,-85.55556,,,,,,
Cottus_carolinae,Cottus,carolinae,33.77056,-85.55556,,,,,,
Cottus_carolinae,Cottus,carolinae,34.65528,-85.56084,,,,,,
Cottus_carolinae,Cottus,carolinae,35.750668,-85.5647,,,,,,
Cottus_carolinae,Cottus,carolinae,35.75067,-85.5647,,,,,,
Cottus_carolinae,Cottus,carolinae,37.3522,-85.5667,,,,,,
Cottus_carolinae,Cottus,carolinae,37.3522,-85.5667,,,,,,
Cottus_carolinae,Cottus,carolinae,33.75306,-85.57333,,,,,,
Cottus_carolinae,Cottus,carolinae,35.10528,-85.57694,,,,,,
Cottus_carolinae,Cottus,carolinae,35.70197,-85.57853,,,,,,
Cottus_carolinae,Cottus,carolinae,35.701965,-85.57853,,,,,,
Cottus_carolinae,Cottus,carolinae,34.63111,-85.57972,,,,,,
Cottus_carolinae,Cottus,carolinae,35.71007,-85.58107,,,,,,
Cottus_carolinae,Cottus,carolinae,35.710068,-85.58107,,,,,,
Cottus_carolinae,Cottus,carolinae,37.26583,-85.5825,,,,,,
Cottus_carolinae,Cottus,carolinae,35.73389,-85.59278,,,,,,
Cottus_carolinae,Cottus,carolinae,33.725,-85.60111,,,,,,
Cottus_carolinae,Cottus,carolinae,33.7256,-85.605,,,,,,
Cottus_carolinae,Cottus,carolinae,33.7256,-85.605,,,,,,
Cottus_carolinae,Cottus,carolinae,33.7256,-85.605,,,,,,
Cottus_carolinae,Cottus,carolinae,33.7256,-85.605,,,,,,
Cottus_carolinae,Cottus,carolinae,37.39083,-85.61028,,,,,,
Cottus_carolinae,Cottus,carolinae,34.0625,-85.61195,,,,,,
Cottus_carolinae,Cottus,carolinae,33.71338,-85.61825,,,,,,
Cottus_carolinae,Cottus,carolinae,33.713383,-85.61825,,,,,,
Cottus_carolinae,Cottus,carolinae,36.3632,-85.6195,,,,,,
Cottus_carolinae,Cottus,carolinae,37.2435,-85.6295,,,,,,
Cottus_carolinae,Cottus,carolinae,37.10028,-85.63416,,,,,,
Cottus_carolinae,Cottus,carolinae,33.82195,-85.6375,,,,,,
Cottus_carolinae,Cottus,carolinae,33.24306,-85.64306,,,,,,
Cottus_carolinae,Cottus,carolinae,37.4325,-85.64694,,,,,,
Cottus_carolinae,Cottus,carolinae,33.73833,-85.6575,,,,,,
Cottus_carolinae,Cottus,carolinae,33.73833,-85.6575,,,,,,
Cottus_carolinae,Cottus,carolinae,33.73833,-85.6575,,,,,,
Cottus_carolinae,Cottus,carolinae,33.73833,-85.6575,,,,,,
Cottus_carolinae,Cottus,carolinae,33.73833,-85.6575,,,,,,
Cottus_carolinae,Cottus,carolinae,33.73833,-85.6575,,,,,,
Cottus_carolinae,Cottus,carolinae,33.73833,-85.6575,,,,,,
Cottus_carolinae,Cottus,carolinae,33.73833,-85.6575,,,,,,
Cottus_carolinae,Cottus,carolinae,33.78944,-85.66028,,,,,,
Cottus_carolinae,Cottus,carolinae,33.78944,-85.66028,,,,,,
Cottus_carolinae,Cottus,carolinae,33.78944,-85.66028,,,,,,
Cottus_carolinae,Cottus,carolinae,33.747467,-85.667625,,,,,,
Cottus_carolinae,Cottus,carolinae,36.599445,-85.66889,,,,,,
Cottus_carolinae,Cottus,carolinae,33.74389,-85.66972,,,,,,
Cottus_carolinae,Cottus,carolinae,33.74389,-85.66972,,,,,,
Cottus_carolinae,Cottus,carolinae,33.74389,-85.66972,,,,,,
Cottus_carolinae,Cottus,carolinae,33.73056,-85.67973,,,,,,
Cottus_carolinae,Cottus,carolinae,33.73056,-85.67973,,,,,,
Cottus_carolinae,Cottus,carolinae,33.73056,-85.67973,,,,,,
Cottus_carolinae,Cottus,carolinae,33.73056,-85.67973,,,,,,
Cottus_carolinae,Cottus,carolinae,33.73056,-85.67973,,,,,,
Cottus_carolinae,Cottus,carolinae,33.73056,-85.67973,,,,,,
Cottus_carolinae,Cottus,carolinae,33.73056,-85.67973,,,,,,
Cottus_carolinae,Cottus,carolinae,33.73056,-85.67973,,,,,,
Cottus_carolinae,Cottus,carolinae,33.73056,-85.67973,,,,,,
Cottus_carolinae,Cottus,carolinae,33.73056,-85.67973,,,,,,
Cottus_carolinae,Cottus,carolinae,33.21917,-85.68111,,,,,,
Cottus_carolinae,Cottus,carolinae,37.218887,-85.681946,,,,,,
Cottus_carolinae,Cottus,carolinae,35.64444,-85.68833,,,,,,
Cottus_carolinae,Cottus,carolinae,35.521,-85.689,,,,,,
Cottus_carolinae,Cottus,carolinae,35.5208,-85.6894,,,,,,
Cottus_carolinae,Cottus,carolinae,33.78111,-85.69139,,,,,,
Cottus_carolinae,Cottus,carolinae,33.05528,-85.695,,,,,,
Cottus_carolinae,Cottus,carolinae,33.05528,-85.695,,,,,,
Cottus_carolinae,Cottus,carolinae,33.05528,-85.695,,,,,,
Cottus_carolinae,Cottus,carolinae,33.05528,-85.695,,,,,,
Cottus_carolinae,Cottus,carolinae,33.05528,-85.695,,,,,,
Cottus_carolinae,Cottus,carolinae,33.05528,-85.695,,,,,,
Cottus_carolinae,Cottus,carolinae,33.21,-85.69917,,,,,,
Cottus_carolinae,Cottus,carolinae,37.584,-85.7001,,,,,,
Cottus_carolinae,Cottus,carolinae,33.21917,-85.715,,,,,,
Cottus_carolinae,Cottus,carolinae,33.21806,-85.72334,,,,,,
Cottus_carolinae,Cottus,carolinae,33.62361,-85.72611,,,,,,
Cottus_carolinae,Cottus,carolinae,33.62361,-85.72611,,,,,,
Cottus_carolinae,Cottus,carolinae,36.80695,-85.73473,,,,,,
Cottus_carolinae,Cottus,carolinae,33.20945,-85.73917,,,,,,
Cottus_carolinae,Cottus,carolinae,36.74528,-85.745,,,,,,
Cottus_carolinae,Cottus,carolinae,32.98694,-85.75306,,,,,,
Cottus_carolinae,Cottus,carolinae,33.5892,-85.7537,,,,,,
Cottus_carolinae,Cottus,carolinae,35.7983,-85.76567,,,,,,
Cottus_carolinae,Cottus,carolinae,35.798,-85.76567,,,,,,
Cottus_carolinae,Cottus,carolinae,34.43833,-85.76694,,,,,,
Cottus_carolinae,Cottus,carolinae,34.43833,-85.76694,,,,,,
Cottus_carolinae,Cottus,carolinae,37.3194,-85.7708,,,,,,
Cottus_carolinae,Cottus,carolinae,37.3194,-85.7708,,,,,,
Cottus_carolinae,Cottus,carolinae,36.59833,-85.77556,,,,,,
Cottus_carolinae,Cottus,carolinae,36.5865,-85.7774,,,,,,
Cottus_carolinae,Cottus,carolinae,35.72,-85.78,,,,,,
Cottus_carolinae,Cottus,carolinae,35.7242,-85.7839,,,,,,
Cottus_carolinae,Cottus,carolinae,35.7242,-85.7839,,,,,,
Cottus_carolinae,Cottus,carolinae,35.8169,-85.7906,,,,,,
Cottus_carolinae,Cottus,carolinae,36.154366,-85.7942,,,,,,
Cottus_carolinae,Cottus,carolinae,36.15437,-85.7942,,,,,,
Cottus_carolinae,Cottus,carolinae,36.14,-85.8021,,,,,,
Cottus_carolinae,Cottus,carolinae,37.2867,-85.808,,,,,,
Cottus_carolinae,Cottus,carolinae,35.73015,-85.813965,,,,,,
Cottus_carolinae,Cottus,carolinae,35.73015,-85.81397,,,,,,
Cottus_carolinae,Cottus,carolinae,35.62843,-85.82093,,,,,,
Cottus_carolinae,Cottus,carolinae,35.628433,-85.82093,,,,,,
Cottus_carolinae,Cottus,carolinae,37.01611,-85.82528,,,,,,
Cottus_carolinae,Cottus,carolinae,35.72418,-85.83272,,,,,,
Cottus_carolinae,Cottus,carolinae,35.724182,-85.83272,,,,,,
Cottus_carolinae,Cottus,carolinae,35.534218,-85.83362,,,,,,
Cottus_carolinae,Cottus,carolinae,35.53422,-85.83362,,,,,,
Cottus_carolinae,Cottus,carolinae,36.88667,-85.8475,,,,,,
Cottus_carolinae,Cottus,carolinae,35.5761,-85.8504,,,,,,
Cottus_carolinae,Cottus,carolinae,32.98833,-85.85306,,,,,,
Cottus_carolinae,Cottus,carolinae,35.53645,-85.8574,,,,,,
Cottus_carolinae,Cottus,carolinae,35.53645,-85.8574,,,,,,
Cottus_carolinae,Cottus,carolinae,37.5651,-85.8672,,,,,,
Cottus_carolinae,Cottus,carolinae,37.5651,-85.8672,,,,,,
Cottus_carolinae,Cottus,carolinae,37.5651,-85.8679,,,,,,
Cottus_carolinae,Cottus,carolinae,37.5651,-85.8679,,,,,,
Cottus_carolinae,Cottus,carolinae,35.29667,-85.86972,,,,,,
Cottus_carolinae,Cottus,carolinae,36.3115,-85.8767,,,,,,
Cottus_carolinae,Cottus,carolinae,37.2683,-85.8857,,,,,,
Cottus_carolinae,Cottus,carolinae,37.2683,-85.8857,,,,,,
Cottus_carolinae,Cottus,carolinae,37.2689,-85.8858,,,,,,
Cottus_carolinae,Cottus,carolinae,37.2689,-85.8858,,,,,,
Cottus_carolinae,Cottus,carolinae,36.605835,-85.89,,,,,,
Cottus_carolinae,Cottus,carolinae,38.976944,-85.901665,,,,,,
Cottus_carolinae,Cottus,carolinae,35.065968,-85.91773,,,,,,
Cottus_carolinae,Cottus,carolinae,35.06597,-85.91773,,,,,,
Cottus_carolinae,Cottus,carolinae,36.80472,-85.91805,,,,,,
Cottus_carolinae,Cottus,carolinae,36.80472,-85.91805,,,,,,
Cottus_carolinae,Cottus,carolinae,33.59611,-85.92333,,,,,,
Cottus_carolinae,Cottus,carolinae,33.59611,-85.92333,,,,,,
Cottus_carolinae,Cottus,carolinae,35.9777,-85.9253,,,,,,
Cottus_carolinae,Cottus,carolinae,32.63556,-85.92834,,,,,,
Cottus_carolinae,Cottus,carolinae,35.993,-85.9292,,,,,,
Cottus_carolinae,Cottus,carolinae,35.9433,-85.9296,,,,,,
Cottus_carolinae,Cottus,carolinae,32.64889,-85.9475,,,,,,
Cottus_carolinae,Cottus,carolinae,32.64889,-85.9475,,,,,,
Cottus_carolinae,Cottus,carolinae,32.64889,-85.9475,,,,,,
Cottus_carolinae,Cottus,carolinae,32.64889,-85.9475,,,,,,
Cottus_carolinae,Cottus,carolinae,32.64889,-85.9475,,,,,,
Cottus_carolinae,Cottus,carolinae,32.64889,-85.9475,,,,,,
Cottus_carolinae,Cottus,carolinae,36.0635,-85.94808,,,,,,
Cottus_carolinae,Cottus,carolinae,36.0635,-85.9481,,,,,,
Cottus_carolinae,Cottus,carolinae,35.69767,-85.95593,,,,,,
Cottus_carolinae,Cottus,carolinae,35.697666,-85.95593,,,,,,
Cottus_carolinae,Cottus,carolinae,36.69417,-85.95639,,,,,,
Cottus_carolinae,Cottus,carolinae,36.1802,-85.9702,,,,,,
Cottus_carolinae,Cottus,carolinae,32.68778,-85.97111,,,,,,
Cottus_carolinae,Cottus,carolinae,32.68778,-85.97111,,,,,,
Cottus_carolinae,Cottus,carolinae,32.68778,-85.97111,,,,,,
Cottus_carolinae,Cottus,carolinae,35.4175,-85.9865,,,,,,
Cottus_carolinae,Cottus,carolinae,35.5,-86,,,,,,
Cottus_carolinae,Cottus,carolinae,35.5,-86,,,,,,
Cottus_carolinae,Cottus,carolinae,33.512184,-86.0208,,,,,,
Cottus_carolinae,Cottus,carolinae,33.51218,-86.0208,,,,,,
Cottus_carolinae,Cottus,carolinae,33.47,-86.0325,,,,,,
Cottus_carolinae,Cottus,carolinae,35.8322,-86.0358,,,,,,
Cottus_carolinae,Cottus,carolinae,33.54445,-86.04139,,,,,,
Cottus_carolinae,Cottus,carolinae,33.54417,-86.04139,,,,,,
Cottus_carolinae,Cottus,carolinae,33.54417,-86.04139,,,,,,
Cottus_carolinae,Cottus,carolinae,33.5375,-86.04166,,,,,,
Cottus_carolinae,Cottus,carolinae,33.53417,-86.04195,,,,,,
Cottus_carolinae,Cottus,carolinae,33.53417,-86.04195,,,,,,
Cottus_carolinae,Cottus,carolinae,33.53417,-86.04195,,,,,,
Cottus_carolinae,Cottus,carolinae,33.53417,-86.04195,,,,,,
Cottus_carolinae,Cottus,carolinae,33.53417,-86.04195,,,,,,
Cottus_carolinae,Cottus,carolinae,33.53417,-86.04195,,,,,,
Cottus_carolinae,Cottus,carolinae,33.53417,-86.04195,,,,,,
Cottus_carolinae,Cottus,carolinae,33.53417,-86.04195,,,,,,
Cottus_carolinae,Cottus,carolinae,33.53417,-86.04195,,,,,,
Cottus_carolinae,Cottus,carolinae,33.53417,-86.04195,,,,,,
Cottus_carolinae,Cottus,carolinae,33.53417,-86.04195,,,,,,
Cottus_carolinae,Cottus,carolinae,33.53417,-86.04195,,,,,,
Cottus_carolinae,Cottus,carolinae,33.53417,-86.04195,,,,,,
Cottus_carolinae,Cottus,carolinae,36.3682,-86.0489,,,,,,
Cottus_carolinae,Cottus,carolinae,33.24556,-86.05556,,,,,,
Cottus_carolinae,Cottus,carolinae,37.33545,-86.056915,,,,,,
Cottus_carolinae,Cottus,carolinae,37.33545,-86.05692,,,,,,
Cottus_carolinae,Cottus,carolinae,33.69083,-86.07027,,,,,,
Cottus_carolinae,Cottus,carolinae,33.69083,-86.07027,,,,,,
Cottus_carolinae,Cottus,carolinae,35.9771,-86.0708,,,,,,
Cottus_carolinae,Cottus,carolinae,36.87389,-86.07584,,,,,,
Cottus_carolinae,Cottus,carolinae,33.72167,-86.07806,,,,,,
Cottus_carolinae,Cottus,carolinae,36.7115,-86.0823,,,,,,
Cottus_carolinae,Cottus,carolinae,36.2018,-86.0854,,,,,,
Cottus_carolinae,Cottus,carolinae,35.91,-86.1,,,,,,
Cottus_carolinae,Cottus,carolinae,36.4143,-86.101,,,,,,
Cottus_carolinae,Cottus,carolinae,33.70528,-86.10278,,,,,,
Cottus_carolinae,Cottus,carolinae,37.28,-86.1181,,,,,,
Cottus_carolinae,Cottus,carolinae,37.28,-86.1181,,,,,,
Cottus_carolinae,Cottus,carolinae,37.28,-86.1181,,,,,,
Cottus_carolinae,Cottus,carolinae,37.28,-86.1181,,,,,,
Cottus_carolinae,Cottus,carolinae,34.03444,-86.11964,,,,,,
Cottus_carolinae,Cottus,carolinae,37.958,-86.1219,,,,,,
Cottus_carolinae,Cottus,carolinae,37.346,-86.1239,,,,,,
Cottus_carolinae,Cottus,carolinae,36.77528,-86.17445,,,,,,
Cottus_carolinae,Cottus,carolinae,35.2875,-86.1884,,,,,,
Cottus_carolinae,Cottus,carolinae,35.2875,-86.1884,,,,,,
Cottus_carolinae,Cottus,carolinae,37.57595,-86.216,,,,,,
Cottus_carolinae,Cottus,carolinae,37.57595,-86.216,,,,,,
Cottus_carolinae,Cottus,carolinae,35.9513,-86.21885,,,,,,
Cottus_carolinae,Cottus,carolinae,35.9513,-86.21885,,,,,,
Cottus_carolinae,Cottus,carolinae,32.47194,-86.22889,,,,,,
Cottus_carolinae,Cottus,carolinae,36.7028,-86.2475,,,,,,
Cottus_carolinae,Cottus,carolinae,36.7028,-86.2475,,,,,,
Cottus_carolinae,Cottus,carolinae,36.7023,-86.2477,,,,,,
Cottus_carolinae,Cottus,carolinae,36.70222,-86.24778,,,,,,
Cottus_carolinae,Cottus,carolinae,36.70222,-86.24778,,,,,,
Cottus_carolinae,Cottus,carolinae,36.7039,-86.2478,,,,,,
Cottus_carolinae,Cottus,carolinae,36.7039,-86.2478,,,,,,
Cottus_carolinae,Cottus,carolinae,33.5,-86.25,,,,,,
Cottus_carolinae,Cottus,carolinae,33.5,-86.25,,,,,,
Cottus_carolinae,Cottus,carolinae,33.10194,-86.25027,,,,,,
Cottus_carolinae,Cottus,carolinae,37.6102,-86.2593,,,,,,
Cottus_carolinae,Cottus,carolinae,36.6944,-86.2597,,,,,,
Cottus_carolinae,Cottus,carolinae,36.6944,-86.2597,,,,,,
Cottus_carolinae,Cottus,carolinae,34.62503,-86.26658,,,,,,
Cottus_carolinae,Cottus,carolinae,34.625034,-86.26659,,,,,,
Cottus_carolinae,Cottus,carolinae,36.96611,-86.2675,,,,,,
Cottus_carolinae,Cottus,carolinae,33.77806,-86.28028,,,,,,
Cottus_carolinae,Cottus,carolinae,35.9277,-86.2898,,,,,,
Cottus_carolinae,Cottus,carolinae,36.744446,-86.291115,,,,,,
Cottus_carolinae,Cottus,carolinae,35.44227,-86.30173,,,,,,
Cottus_carolinae,Cottus,carolinae,35.44227,-86.301735,,,,,,
Cottus_carolinae,Cottus,carolinae,33.87861,-86.30417,,,,,,
Cottus_carolinae,Cottus,carolinae,35.12115,-86.30563,,,,,,
Cottus_carolinae,Cottus,carolinae,35.12115,-86.30563,,,,,,
Cottus_carolinae,Cottus,carolinae,35.12107,-86.3058,,,,,,
Cottus_carolinae,Cottus,carolinae,35.121067,-86.3058,,,,,,
Cottus_carolinae,Cottus,carolinae,36.4769,-86.3139,,,,,,
Cottus_carolinae,Cottus,carolinae,36.4769,-86.3139,,,,,,
Cottus_carolinae,Cottus,carolinae,36.78333,-86.31416,,,,,,
Cottus_carolinae,Cottus,carolinae,35.4475,-86.32917,,,,,,
Cottus_carolinae,Cottus,carolinae,36.82722,-86.33139,,,,,,
Cottus_carolinae,Cottus,carolinae,35.9427,-86.3773,,,,,,
Cottus_carolinae,Cottus,carolinae,35.942127,-86.37741,,,,,,
Cottus_carolinae,Cottus,carolinae,35.941387,-86.37778,,,,,,
Cottus_carolinae,Cottus,carolinae,35.9417,-86.3778,,,,,,
Cottus_carolinae,Cottus,carolinae,35.9417,-86.3778,,,,,,
Cottus_carolinae,Cottus,carolinae,35.46972,-86.37805,,,,,,
Cottus_carolinae,Cottus,carolinae,35.94139,-86.37833,,,,,,
Cottus_carolinae,Cottus,carolinae,35.94139,-86.37833,,,,,,
Cottus_carolinae,Cottus,carolinae,35.46861,-86.37945,,,,,,
Cottus_carolinae,Cottus,carolinae,35.967777,-86.38084,,,,,,
Cottus_carolinae,Cottus,carolinae,36.81833,-86.39445,,,,,,
Cottus_carolinae,Cottus,carolinae,34.917866,-86.40262,,,,,,
Cottus_carolinae,Cottus,carolinae,34.91787,-86.40262,,,,,,
Cottus_carolinae,Cottus,carolinae,33.98611,-86.4425,,,,,,
Cottus_carolinae,Cottus,carolinae,35.7225,-86.44527,,,,,,
Cottus_carolinae,Cottus,carolinae,35.04313,-86.44722,,,,,,
Cottus_carolinae,Cottus,carolinae,35.043133,-86.44722,,,,,,
Cottus_carolinae,Cottus,carolinae,36.75444,-86.4475,,,,,,
Cottus_carolinae,Cottus,carolinae,36.5785,-86.4581,,,,,,
Cottus_carolinae,Cottus,carolinae,35.475277,-86.459724,,,,,,
Cottus_carolinae,Cottus,carolinae,35.94,-86.4653,,,,,,
Cottus_carolinae,Cottus,carolinae,35.475277,-86.46667,,,,,,
Cottus_carolinae,Cottus,carolinae,35.13361,-86.48556,,,,,,
Cottus_carolinae,Cottus,carolinae,33.2552,-86.488,,,,,,
Cottus_carolinae,Cottus,carolinae,35.483,-86.5,,,,,,
Cottus_carolinae,Cottus,carolinae,35.483,-86.5,,,,,,
Cottus_carolinae,Cottus,carolinae,35.564335,-86.51648,,,,,,
Cottus_carolinae,Cottus,carolinae,35.56433,-86.51648,,,,,,
Cottus_carolinae,Cottus,carolinae,35.55227,-86.5345,,,,,,
Cottus_carolinae,Cottus,carolinae,35.552265,-86.5345,,,,,,
Cottus_carolinae,Cottus,carolinae,33.54833,-86.54417,,,,,,
Cottus_carolinae,Cottus,carolinae,35.15972,-86.55778,,,,,,
Cottus_carolinae,Cottus,carolinae,35.15944,-86.55833,,,,,,
Cottus_carolinae,Cottus,carolinae,35.92,-86.56,,,,,,
Cottus_carolinae,Cottus,carolinae,33.54,-86.56028,,,,,,
Cottus_carolinae,Cottus,carolinae,33.54,-86.56028,,,,,,
Cottus_carolinae,Cottus,carolinae,33.87611,-86.56861,,,,,,
Cottus_carolinae,Cottus,carolinae,33.87611,-86.56861,,,,,,
Cottus_carolinae,Cottus,carolinae,35.14222,-86.56944,,,,,,
Cottus_carolinae,Cottus,carolinae,37.0533,-86.5961,,,,,,
Cottus_carolinae,Cottus,carolinae,37.0533,-86.5961,,,,,,
Cottus_carolinae,Cottus,carolinae,33.92,-86.6075,,,,,,
Cottus_carolinae,Cottus,carolinae,33.7708,-86.6306,,,,,,
Cottus_carolinae,Cottus,carolinae,33.7708,-86.6306,,,,,,
Cottus_carolinae,Cottus,carolinae,33.77,-86.63084,,,,,,
Cottus_carolinae,Cottus,carolinae,33.77,-86.63084,,,,,,
Cottus_carolinae,Cottus,carolinae,33.67472,-86.63333,,,,,,
Cottus_carolinae,Cottus,carolinae,33.6888,-86.65429,,,,,,
Cottus_carolinae,Cottus,carolinae,33.6994,-86.6728,,,,,,
Cottus_carolinae,Cottus,carolinae,33.6994,-86.6728,,,,,,
Cottus_carolinae,Cottus,carolinae,33.68083,-86.67555,,,,,,
Cottus_carolinae,Cottus,carolinae,33.69972,-86.67555,,,,,,
Cottus_carolinae,Cottus,carolinae,33.69972,-86.67555,,,,,,
Cottus_carolinae,Cottus,carolinae,33.69957,-86.67623,,,,,,
Cottus_carolinae,Cottus,carolinae,33.68195,-86.68222,,,,,,
Cottus_carolinae,Cottus,carolinae,33.68195,-86.68222,,,,,,
Cottus_carolinae,Cottus,carolinae,33.68195,-86.68222,,,,,,
Cottus_carolinae,Cottus,carolinae,33.79361,-86.68611,,,,,,
Cottus_carolinae,Cottus,carolinae,33.69917,-86.68667,,,,,,
Cottus_carolinae,Cottus,carolinae,33.69917,-86.68667,,,,,,
Cottus_carolinae,Cottus,carolinae,33.7931,-86.6867,,,,,,
Cottus_carolinae,Cottus,carolinae,33.69667,-86.68694,,,,,,
Cottus_carolinae,Cottus,carolinae,33.69667,-86.68694,,,,,,
Cottus_carolinae,Cottus,carolinae,33.69667,-86.68694,,,,,,
Cottus_carolinae,Cottus,carolinae,33.793,-86.687,,,,,,
Cottus_carolinae,Cottus,carolinae,36.6595,-86.6902,,,,,,
Cottus_carolinae,Cottus,carolinae,36.6595,-86.6902,,,,,,
Cottus_carolinae,Cottus,carolinae,33.7022,-86.6908,,,,,,
Cottus_carolinae,Cottus,carolinae,33.7022,-86.6908,,,,,,
Cottus_carolinae,Cottus,carolinae,33.7022,-86.6908,,,,,,
Cottus_carolinae,Cottus,carolinae,33.7022,-86.6908,,,,,,
Cottus_carolinae,Cottus,carolinae,35.58855,-86.6989,,,,,,
Cottus_carolinae,Cottus,carolinae,35.58855,-86.699,,,,,,
Cottus_carolinae,Cottus,carolinae,35.83167,-86.69945,,,,,,
Cottus_carolinae,Cottus,carolinae,36.9711,-86.7,,,,,,
Cottus_carolinae,Cottus,carolinae,36.9711,-86.7,,,,,,
Cottus_carolinae,Cottus,carolinae,36.4703,-86.7143,,,,,,
Cottus_carolinae,Cottus,carolinae,36.6808,-86.7292,,,,,,
Cottus_carolinae,Cottus,carolinae,36.6808,-86.7292,,,,,,
Cottus_carolinae,Cottus,carolinae,33.35972,-86.73556,,,,,,
Cottus_carolinae,Cottus,carolinae,36.89528,-86.73556,,,,,,
Cottus_carolinae,Cottus,carolinae,33.60028,-86.75611,,,,,,
Cottus_carolinae,Cottus,carolinae,35.50452,-86.768,,,,,,
Cottus_carolinae,Cottus,carolinae,35.504517,-86.768,,,,,,
Cottus_carolinae,Cottus,carolinae,36.9042,-86.7683,,,,,,
Cottus_carolinae,Cottus,carolinae,36.9042,-86.7683,,,,,,
Cottus_carolinae,Cottus,carolinae,33.33306,-86.78,,,,,,
Cottus_carolinae,Cottus,carolinae,33.33306,-86.78,,,,,,
Cottus_carolinae,Cottus,carolinae,36.67,-86.7875,,,,,,
Cottus_carolinae,Cottus,carolinae,36.67,-86.7875,,,,,,
Cottus_carolinae,Cottus,carolinae,35.05,-86.8,,,,,,
Cottus_carolinae,Cottus,carolinae,33.92528,-86.80639,,,,,,
Cottus_carolinae,Cottus,carolinae,33.92389,-86.80722,,,,,,
Cottus_carolinae,Cottus,carolinae,34.69056,-86.83056,,,,,,
Cottus_carolinae,Cottus,carolinae,33.12361,-86.84444,,,,,,
Cottus_carolinae,Cottus,carolinae,36.7036,-86.8478,,,,,,
Cottus_carolinae,Cottus,carolinae,36.7036,-86.8478,,,,,,
Cottus_carolinae,Cottus,carolinae,35.64293,-86.85458,,,,,,
Cottus_carolinae,Cottus,carolinae,35.642933,-86.85458,,,,,,
Cottus_carolinae,Cottus,carolinae,35.53,-86.86,,,,,,
Cottus_carolinae,Cottus,carolinae,32.74722,-86.8625,,,,,,
Cottus_carolinae,Cottus,carolinae,33.08667,-86.87305,,,,,,
