Scientific name,Genus,Species,Latitude,Longitude,,,,,,
Cottus_carolinae,Cottus,carolinae,33.28472,-86.8825,,,,,,
Cottus_carolinae,Cottus,carolinae,33.28444,-86.88277,,,,,,
Cottus_carolinae,Cottus,carolinae,33.28444,-86.88277,,,,,,
Cottus_carolinae,Cottus,carolinae,33.28444,-86.88277,,,,,,
Cottus_carolinae,Cottus,carolinae,33.28444,-86.88277,,,,,,
Cottus_carolinae,Cottus,carolinae,33.28444,-86.88277,,,,,,
Cottus_carolinae,Cottus,carolinae,33.28444,-86.88277,,,,,,
Cottus_carolinae,Cottus,carolinae,34.7885,-86.8919,,,,,,
Cottus_carolinae,Cottus,carolinae,34.7885,-86.892,,,,,,
Cottus_carolinae,Cottus,carolinae,36.6671,-86.8971,,,,,,
Cottus_carolinae,Cottus,carolinae,36.6671,-86.8971,,,,,,
Cottus_carolinae,Cottus,carolinae,33.043,-86.9062,,,,,,
Cottus_carolinae,Cottus,carolinae,34.73032,-86.90948,,,,,,
Cottus_carolinae,Cottus,carolinae,34.730316,-86.909485,,,,,,
Cottus_carolinae,Cottus,carolinae,36.6782,-86.9321,,,,,,
Cottus_carolinae,Cottus,carolinae,36.6782,-86.9321,,,,,,
Cottus_carolinae,Cottus,carolinae,35.045277,-86.950554,,,,,,
Cottus_carolinae,Cottus,carolinae,32.97222,-86.95889,,,,,,
Cottus_carolinae,Cottus,carolinae,36.7556,-86.9653,,,,,,
Cottus_carolinae,Cottus,carolinae,36.7556,-86.9653,,,,,,
Cottus_carolinae,Cottus,carolinae,36.6714,-86.9658,,,,,,
Cottus_carolinae,Cottus,carolinae,36.6714,-86.9658,,,,,,
Cottus_carolinae,Cottus,carolinae,32.97667,-86.97945,,,,,,
Cottus_carolinae,Cottus,carolinae,36.8144,-86.987,,,,,,
Cottus_carolinae,Cottus,carolinae,35.71722,-86.99555,,,,,,
Cottus_carolinae,Cottus,carolinae,35.71722,-86.99555,,,,,,
Cottus_carolinae,Cottus,carolinae,35.71722,-86.99555,,,,,,
Cottus_carolinae,Cottus,carolinae,35.71722,-86.99555,,,,,,
Cottus_carolinae,Cottus,carolinae,35.71722,-86.99555,,,,,,
Cottus_carolinae,Cottus,carolinae,35.71722,-86.99555,,,,,,
Cottus_carolinae,Cottus,carolinae,35.71722,-86.99555,,,,,,
Cottus_carolinae,Cottus,carolinae,35.717575,-86.99571,,,,,,
Cottus_carolinae,Cottus,carolinae,35.717575,-86.99571,,,,,,
Cottus_carolinae,Cottus,carolinae,35.717575,-86.99571,,,,,,
Cottus_carolinae,Cottus,carolinae,33.33445,-86.99639,,,,,,
Cottus_carolinae,Cottus,carolinae,33.00778,-87.00389,,,,,,
Cottus_carolinae,Cottus,carolinae,33.00778,-87.00389,,,,,,
Cottus_carolinae,Cottus,carolinae,33.3475,-87.02167,,,,,,
Cottus_carolinae,Cottus,carolinae,33.3475,-87.02167,,,,,,
Cottus_carolinae,Cottus,carolinae,33.0575,-87.02361,,,,,,
Cottus_carolinae,Cottus,carolinae,36.00917,-87.02805,,,,,,
Cottus_carolinae,Cottus,carolinae,38.974983,-87.06198,,,,,,
Cottus_carolinae,Cottus,carolinae,38.97498,-87.06198,,,,,,
Cottus_carolinae,Cottus,carolinae,33.01889,-87.07806,,,,,,
Cottus_carolinae,Cottus,carolinae,33.01889,-87.07806,,,,,,
Cottus_carolinae,Cottus,carolinae,33.01889,-87.07806,,,,,,
Cottus_carolinae,Cottus,carolinae,33.01889,-87.07806,,,,,,
Cottus_carolinae,Cottus,carolinae,33.01889,-87.07806,,,,,,
Cottus_carolinae,Cottus,carolinae,32.31611,-87.09333,,,,,,
Cottus_carolinae,Cottus,carolinae,33.01,-87.105,,,,,,
Cottus_carolinae,Cottus,carolinae,33.03932,-87.12272,,,,,,
Cottus_carolinae,Cottus,carolinae,33.03972,-87.12444,,,,,,
Cottus_carolinae,Cottus,carolinae,33.03972,-87.12444,,,,,,
Cottus_carolinae,Cottus,carolinae,33.03972,-87.12444,,,,,,
Cottus_carolinae,Cottus,carolinae,33.03972,-87.12444,,,,,,
Cottus_carolinae,Cottus,carolinae,32.90556,-87.13,,,,,,
Cottus_carolinae,Cottus,carolinae,35.403057,-87.130554,,,,,,
Cottus_carolinae,Cottus,carolinae,35.403057,-87.130554,,,,,,
Cottus_carolinae,Cottus,carolinae,36.085278,-87.131386,,,,,,
Cottus_carolinae,Cottus,carolinae,34.76315,-87.13205,,,,,,
Cottus_carolinae,Cottus,carolinae,34.76315,-87.13205,,,,,,
Cottus_carolinae,Cottus,carolinae,32.95917,-87.13972,,,,,,
Cottus_carolinae,Cottus,carolinae,32.95917,-87.13972,,,,,,
Cottus_carolinae,Cottus,carolinae,32.95917,-87.13972,,,,,,
Cottus_carolinae,Cottus,carolinae,32.938057,-87.144165,,,,,,
Cottus_carolinae,Cottus,carolinae,33.01305,-87.15056,,,,,,
Cottus_carolinae,Cottus,carolinae,33.01305,-87.15056,,,,,,
Cottus_carolinae,Cottus,carolinae,35.50345,-87.2316,,,,,,
Cottus_carolinae,Cottus,carolinae,35.50345,-87.23164,,,,,,
Cottus_carolinae,Cottus,carolinae,35.4875,-87.23583,,,,,,
Cottus_carolinae,Cottus,carolinae,35.4875,-87.23583,,,,,,
Cottus_carolinae,Cottus,carolinae,35.4875,-87.23583,,,,,,
Cottus_carolinae,Cottus,carolinae,35.4875,-87.23583,,,,,,
Cottus_carolinae,Cottus,carolinae,35.4875,-87.23583,,,,,,
Cottus_carolinae,Cottus,carolinae,35.4875,-87.23583,,,,,,
Cottus_carolinae,Cottus,carolinae,35.4875,-87.23583,,,,,,
Cottus_carolinae,Cottus,carolinae,35.4875,-87.23583,,,,,,
Cottus_carolinae,Cottus,carolinae,34.48777,-87.2366,,,,,,
Cottus_carolinae,Cottus,carolinae,35.09778,-87.28194,,,,,,
Cottus_carolinae,Cottus,carolinae,36.14305,-87.28694,,,,,,
Cottus_carolinae,Cottus,carolinae,35.526134,-87.29585,,,,,,
Cottus_carolinae,Cottus,carolinae,35.52613,-87.29585,,,,,,
Cottus_carolinae,Cottus,carolinae,36.7467,-87.3026,,,,,,
Cottus_carolinae,Cottus,carolinae,36.7683,-87.3333,,,,,,
Cottus_carolinae,Cottus,carolinae,36.7683,-87.3333,,,,,,
Cottus_carolinae,Cottus,carolinae,35.887,-87.345,,,,,,
Cottus_carolinae,Cottus,carolinae,35.8928,-87.35,,,,,,
Cottus_carolinae,Cottus,carolinae,31.56194,-87.35056,,,,,,
Cottus_carolinae,Cottus,carolinae,35.8929,-87.3506,,,,,,
Cottus_carolinae,Cottus,carolinae,36.6686,-87.3553,,,,,,
Cottus_carolinae,Cottus,carolinae,36.6686,-87.3553,,,,,,
Cottus_carolinae,Cottus,carolinae,36.6436,-87.3585,,,,,,
Cottus_carolinae,Cottus,carolinae,36.6436,-87.3585,,,,,,
Cottus_carolinae,Cottus,carolinae,35.36389,-87.36806,,,,,,
Cottus_carolinae,Cottus,carolinae,36.6516,-87.3777,,,,,,
Cottus_carolinae,Cottus,carolinae,35.375607,-87.377846,,,,,,
Cottus_carolinae,Cottus,carolinae,35.56167,-87.38583,,,,,,
Cottus_carolinae,Cottus,carolinae,35.56722,-87.41556,,,,,,
Cottus_carolinae,Cottus,carolinae,34.875,-87.4325,,,,,,
Cottus_carolinae,Cottus,carolinae,35.995,-87.43945,,,,,,
Cottus_carolinae,Cottus,carolinae,35.91797,-87.45602,,,,,,
Cottus_carolinae,Cottus,carolinae,35.91797,-87.45602,,,,,,
Cottus_carolinae,Cottus,carolinae,35.21222,-87.48028,,,,,,
Cottus_carolinae,Cottus,carolinae,35.21222,-87.48028,,,,,,
Cottus_carolinae,Cottus,carolinae,35.10589,-87.49749,,,,,,
Cottus_carolinae,Cottus,carolinae,35.6817,-87.5025,,,,,,
Cottus_carolinae,Cottus,carolinae,35.10818,-87.503,,,,,,
Cottus_carolinae,Cottus,carolinae,35.10818,-87.50302,,,,,,
Cottus_carolinae,Cottus,carolinae,35.10833,-87.50333,,,,,,
Cottus_carolinae,Cottus,carolinae,35.10833,-87.50333,,,,,,
Cottus_carolinae,Cottus,carolinae,35.10833,-87.50333,,,,,,
Cottus_carolinae,Cottus,carolinae,35.108612,-87.503426,,,,,,
Cottus_carolinae,Cottus,carolinae,35.108612,-87.503426,,,,,,
Cottus_carolinae,Cottus,carolinae,35.415,-87.51028,,,,,,
Cottus_carolinae,Cottus,carolinae,35.463,-87.5347,,,,,,
Cottus_carolinae,Cottus,carolinae,35.455276,-87.53972,,,,,,
Cottus_carolinae,Cottus,carolinae,36.225,-87.54333,,,,,,
Cottus_carolinae,Cottus,carolinae,34.8367,-87.5569,,,,,,
Cottus_carolinae,Cottus,carolinae,34.8367,-87.5569,,,,,,
Cottus_carolinae,Cottus,carolinae,35.44917,-87.56889,,,,,,
Cottus_carolinae,Cottus,carolinae,35.02074,-87.57733,,,,,,
Cottus_carolinae,Cottus,carolinae,35.02074,-87.57733,,,,,,
Cottus_carolinae,Cottus,carolinae,35.024265,-87.57882,,,,,,
Cottus_carolinae,Cottus,carolinae,35.04583,-87.5925,,,,,,
Cottus_carolinae,Cottus,carolinae,35.04583,-87.5925,,,,,,
Cottus_carolinae,Cottus,carolinae,35.04583,-87.5925,,,,,,
Cottus_carolinae,Cottus,carolinae,35.04583,-87.5925,,,,,,
Cottus_carolinae,Cottus,carolinae,35.04583,-87.5925,,,,,,
Cottus_carolinae,Cottus,carolinae,35.04583,-87.5925,,,,,,
Cottus_carolinae,Cottus,carolinae,34.95361,-87.59333,,,,,,
Cottus_carolinae,Cottus,carolinae,34.946945,-87.59583,,,,,,
Cottus_carolinae,Cottus,carolinae,34.980278,-87.59639,,,,,,
Cottus_carolinae,Cottus,carolinae,34.98583,-87.61555,,,,,,
Cottus_carolinae,Cottus,carolinae,34.9819,-87.6158,,,,,,
Cottus_carolinae,Cottus,carolinae,31.24417,-87.61611,,,,,,
Cottus_carolinae,Cottus,carolinae,35.18778,-87.6175,,,,,,
Cottus_carolinae,Cottus,carolinae,35.18778,-87.6175,,,,,,
Cottus_carolinae,Cottus,carolinae,35.18778,-87.6175,,,,,,
Cottus_carolinae,Cottus,carolinae,35.23474,-87.624405,,,,,,
Cottus_carolinae,Cottus,carolinae,35.24618,-87.62866,,,,,,
Cottus_carolinae,Cottus,carolinae,34.9917,-87.6347,,,,,,
Cottus_carolinae,Cottus,carolinae,34.9917,-87.6347,,,,,,
Cottus_carolinae,Cottus,carolinae,35.0623,-87.6378,,,,,,
Cottus_carolinae,Cottus,carolinae,35.18639,-87.64027,,,,,,
Cottus_carolinae,Cottus,carolinae,35.18639,-87.64027,,,,,,
Cottus_carolinae,Cottus,carolinae,35.24778,-87.64027,,,,,,
Cottus_carolinae,Cottus,carolinae,35.18639,-87.64027,,,,,,
Cottus_carolinae,Cottus,carolinae,35.36487,-87.64533,,,,,,
Cottus_carolinae,Cottus,carolinae,35.36487,-87.64533,,,,,,
Cottus_carolinae,Cottus,carolinae,35.33023,-87.65828,,,,,,
Cottus_carolinae,Cottus,carolinae,35.330235,-87.65828,,,,,,
Cottus_carolinae,Cottus,carolinae,35.33055,-87.65833,,,,,,
Cottus_carolinae,Cottus,carolinae,35.33055,-87.65833,,,,,,
Cottus_carolinae,Cottus,carolinae,35.33055,-87.65833,,,,,,
Cottus_carolinae,Cottus,carolinae,35.33055,-87.65833,,,,,,
Cottus_carolinae,Cottus,carolinae,35.33055,-87.65833,,,,,,
Cottus_carolinae,Cottus,carolinae,35.33055,-87.65833,,,,,,
Cottus_carolinae,Cottus,carolinae,35.330494,-87.658394,,,,,,
Cottus_carolinae,Cottus,carolinae,35.330654,-87.65844,,,,,,
Cottus_carolinae,Cottus,carolinae,34.84972,-87.66055,,,,,,
Cottus_carolinae,Cottus,carolinae,34.84972,-87.66055,,,,,,
Cottus_carolinae,Cottus,carolinae,35.34306,-87.66139,,,,,,
Cottus_carolinae,Cottus,carolinae,35.75,-87.666664,,,,,,
Cottus_carolinae,Cottus,carolinae,35.75,-87.666664,,,,,,
Cottus_carolinae,Cottus,carolinae,35.04167,-87.6875,,,,,,
Cottus_carolinae,Cottus,carolinae,31.76694,-87.6925,,,,,,
Cottus_carolinae,Cottus,carolinae,34.94944,-87.69473,,,,,,
Cottus_carolinae,Cottus,carolinae,34.90861,-87.70417,,,,,,
Cottus_carolinae,Cottus,carolinae,34.90861,-87.70417,,,,,,
Cottus_carolinae,Cottus,carolinae,35.67611,-87.71056,,,,,,
Cottus_carolinae,Cottus,carolinae,34.88222,-87.72083,,,,,,
Cottus_carolinae,Cottus,carolinae,36.20917,-87.72583,,,,,,
Cottus_carolinae,Cottus,carolinae,34.46472,-87.75333,,,,,,
Cottus_carolinae,Cottus,carolinae,35.628,-87.75335,,,,,,
Cottus_carolinae,Cottus,carolinae,35.6281,-87.75335,,,,,,
Cottus_carolinae,Cottus,carolinae,34.9425,-87.7578,,,,,,
Cottus_carolinae,Cottus,carolinae,31.38667,-87.76195,,,,,,
Cottus_carolinae,Cottus,carolinae,31.38667,-87.76195,,,,,,
Cottus_carolinae,Cottus,carolinae,31.38667,-87.76195,,,,,,
Cottus_carolinae,Cottus,carolinae,31.38667,-87.76195,,,,,,
Cottus_carolinae,Cottus,carolinae,34.94222,-87.76361,,,,,,
Cottus_carolinae,Cottus,carolinae,35.31389,-87.76611,,,,,,
Cottus_carolinae,Cottus,carolinae,34.9025,-87.77,,,,,,
Cottus_carolinae,Cottus,carolinae,34.9025,-87.77,,,,,,
Cottus_carolinae,Cottus,carolinae,36.0649,-87.781,,,,,,
Cottus_carolinae,Cottus,carolinae,35.97055,-87.78167,,,,,,
Cottus_carolinae,Cottus,carolinae,34.90528,-87.78917,,,,,,
Cottus_carolinae,Cottus,carolinae,34.90528,-87.78917,,,,,,
Cottus_carolinae,Cottus,carolinae,34.90528,-87.78917,,,,,,
Cottus_carolinae,Cottus,carolinae,36.9514,-87.7967,,,,,,
Cottus_carolinae,Cottus,carolinae,36.9514,-87.7967,,,,,,
Cottus_carolinae,Cottus,carolinae,34.9458,-87.8,,,,,,
Cottus_carolinae,Cottus,carolinae,34.9458,-87.8,,,,,,
Cottus_carolinae,Cottus,carolinae,35.63389,-87.80389,,,,,,
Cottus_carolinae,Cottus,carolinae,35.63389,-87.80389,,,,,,
Cottus_carolinae,Cottus,carolinae,34.92056,-87.81194,,,,,,
Cottus_carolinae,Cottus,carolinae,35.9775,-87.8225,,,,,,
Cottus_carolinae,Cottus,carolinae,35.4987,-87.8275,,,,,,
Cottus_carolinae,Cottus,carolinae,35.49448,-87.8326,,,,,,
Cottus_carolinae,Cottus,carolinae,35.494484,-87.8326,,,,,,
Cottus_carolinae,Cottus,carolinae,36.75,-87.833,,,,,,
Cottus_carolinae,Cottus,carolinae,36.75,-87.833,,,,,,
Cottus_carolinae,Cottus,carolinae,34.38307,-87.83613,,,,,,
Cottus_carolinae,Cottus,carolinae,34.383068,-87.836136,,,,,,
Cottus_carolinae,Cottus,carolinae,31.5725,-87.84222,,,,,,
Cottus_carolinae,Cottus,carolinae,36.9139,-87.8439,,,,,,
Cottus_carolinae,Cottus,carolinae,36.9139,-87.8439,,,,,,
Cottus_carolinae,Cottus,carolinae,36.9139,-87.8439,,,,,,
Cottus_carolinae,Cottus,carolinae,36.9139,-87.8439,,,,,,
Cottus_carolinae,Cottus,carolinae,35.46585,-87.84745,,,,,,
Cottus_carolinae,Cottus,carolinae,35.46585,-87.84745,,,,,,
Cottus_carolinae,Cottus,carolinae,35.46528,-87.8475,,,,,,
Cottus_carolinae,Cottus,carolinae,35.46528,-87.8475,,,,,,
Cottus_carolinae,Cottus,carolinae,35.45861,-87.85083,,,,,,
Cottus_carolinae,Cottus,carolinae,35.98944,-87.85389,,,,,,
Cottus_carolinae,Cottus,carolinae,35.98861,-87.85833,,,,,,
Cottus_carolinae,Cottus,carolinae,34.40111,-87.87334,,,,,,
Cottus_carolinae,Cottus,carolinae,34.4747,-87.8839,,,,,,
Cottus_carolinae,Cottus,carolinae,34.8857,-87.90775,,,,,,
Cottus_carolinae,Cottus,carolinae,34.8857,-87.90775,,,,,,
Cottus_carolinae,Cottus,carolinae,35.420715,-87.91067,,,,,,
Cottus_carolinae,Cottus,carolinae,35.42072,-87.91067,,,,,,
Cottus_carolinae,Cottus,carolinae,35.5235,-87.92603,,,,,,
Cottus_carolinae,Cottus,carolinae,35.5235,-87.92603,,,,,,
Cottus_carolinae,Cottus,carolinae,35.523666,-87.92615,,,,,,
Cottus_carolinae,Cottus,carolinae,36.7453,-87.9332,,,,,,
Cottus_carolinae,Cottus,carolinae,35.683765,-87.94508,,,,,,
Cottus_carolinae,Cottus,carolinae,35.68377,-87.94508,,,,,,
Cottus_carolinae,Cottus,carolinae,35.72833,-88.11639,,,,,,
Cottus_carolinae,Cottus,carolinae,34.82695,-88.13889,,,,,,
Cottus_carolinae,Cottus,carolinae,34.52417,-88.18445,,,,,,
Cottus_carolinae,Cottus,carolinae,34.56528,-88.19055,,,,,,
Cottus_carolinae,Cottus,carolinae,35.44333,-88.19889,,,,,,
Cottus_carolinae,Cottus,carolinae,34.60028,-88.20444,,,,,,
Cottus_carolinae,Cottus,carolinae,37.51993,-88.32512,,,,,,
Cottus_carolinae,Cottus,carolinae,37.51993,-88.32512,,,,,,
Cottus_carolinae,Cottus,carolinae,37.5331,-88.3264,,,,,,
Cottus_carolinae,Cottus,carolinae,37.5331,-88.3264,,,,,,
Cottus_carolinae,Cottus,carolinae,36.8941,-88.4035,,,,,,
Cottus_carolinae,Cottus,carolinae,37.0159,-88.4035,,,,,,
Cottus_carolinae,Cottus,carolinae,37.530277,-89.149445,,,,,,
Cottus_carolinae,Cottus,carolinae,37.411667,-89.16417,,,,,,
Cottus_carolinae,Cottus,carolinae,37.41938,-89.16925,,,,,,
Cottus_carolinae,Cottus,carolinae,37.419384,-89.16925,,,,,,
Cottus_carolinae,Cottus,carolinae,37.5708,-89.3972,,,,,,
Cottus_carolinae,Cottus,carolinae,33.38917,-89.66222,,,,,,
Cottus_carolinae,Cottus,carolinae,42.9976,-89.8877,,,,,,
Cottus_carolinae,Cottus,carolinae,37.05712,-90.023,,,,,,
Cottus_carolinae,Cottus,carolinae,37.057117,-90.0231,,,,,,
Cottus_carolinae,Cottus,carolinae,38.0051,-90.1998,,,,,,
Cottus_carolinae,Cottus,carolinae,36.9063,-90.4812,,,,,,
Cottus_carolinae,Cottus,carolinae,37.21806,-90.53222,,,,,,
Cottus_carolinae,Cottus,carolinae,37.21806,-90.53222,,,,,,
Cottus_carolinae,Cottus,carolinae,36.97222,-90.59666,,,,,,
Cottus_carolinae,Cottus,carolinae,37.0079,-90.6551,,,,,,
Cottus_carolinae,Cottus,carolinae,37.0017,-90.6583,,,,,,
Cottus_carolinae,Cottus,carolinae,37.001667,-90.65833,,,,,,
Cottus_carolinae,Cottus,carolinae,37.0484,-90.68,,,,,,
Cottus_carolinae,Cottus,carolinae,37.1494,-90.7002,,,,,,
Cottus_carolinae,Cottus,carolinae,37.40917,-90.72889,,,,,,
Cottus_carolinae,Cottus,carolinae,37.32281,-90.7641,,,,,,
Cottus_carolinae,Cottus,carolinae,36.4875,-90.77,,,,,,
Cottus_carolinae,Cottus,carolinae,36.46167,-90.77361,,,,,,
Cottus_carolinae,Cottus,carolinae,37.4369,-90.8232,,,,,,
Cottus_carolinae,Cottus,carolinae,37.4369,-90.8232,,,,,,
Cottus_carolinae,Cottus,carolinae,36.6175,-90.83945,,,,,,
Cottus_carolinae,Cottus,carolinae,36.6175,-90.83945,,,,,,
Cottus_carolinae,Cottus,carolinae,36.61795,-90.83981,,,,,,
Cottus_carolinae,Cottus,carolinae,36.61795,-90.83982,,,,,,
Cottus_carolinae,Cottus,carolinae,36.6425,-90.8425,,,,,,
Cottus_carolinae,Cottus,carolinae,36.29861,-90.85833,,,,,,
Cottus_carolinae,Cottus,carolinae,38.8537,-90.9027,,,,,,
Cottus_carolinae,Cottus,carolinae,36.9485,-90.9896,,,,,,
Cottus_carolinae,Cottus,carolinae,36.99111,-91.01472,,,,,,
Cottus_carolinae,Cottus,carolinae,37.03153,-91.03668,,,,,,
Cottus_carolinae,Cottus,carolinae,37.031532,-91.03668,,,,,,
Cottus_carolinae,Cottus,carolinae,33.883,-91.068,,,,,,
Cottus_carolinae,Cottus,carolinae,36.39056,-91.10667,,,,,,
Cottus_carolinae,Cottus,carolinae,37.1856,-91.1789,,,,,,
Cottus_carolinae,Cottus,carolinae,37.1856,-91.1789,,,,,,
Cottus_carolinae,Cottus,carolinae,36.55,-91.19305,,,,,,
Cottus_carolinae,Cottus,carolinae,36.7617,-91.2601,,,,,,
Cottus_carolinae,Cottus,carolinae,36.20083,-91.30389,,,,,,
Cottus_carolinae,Cottus,carolinae,37.155,-91.35833,,,,,,
Cottus_carolinae,Cottus,carolinae,37.1465,-91.3794,,,,,,
Cottus_carolinae,Cottus,carolinae,37.1465,-91.3794,,,,,,
Cottus_carolinae,Cottus,carolinae,36.0122,-91.3983,,,,,,
Cottus_carolinae,Cottus,carolinae,36.01222,-91.39833,,,,,,
Cottus_carolinae,Cottus,carolinae,37.2849,-91.4069,,,,,,
Cottus_carolinae,Cottus,carolinae,37.3029,-91.412,,,,,,
Cottus_carolinae,Cottus,carolinae,37.6371,-91.4125,,,,,,
Cottus_carolinae,Cottus,carolinae,37.3028,-91.4157,,,,,,
Cottus_carolinae,Cottus,carolinae,36.13694,-91.46028,,,,,,
Cottus_carolinae,Cottus,carolinae,35.64333,-91.48833,,,,,,
Cottus_carolinae,Cottus,carolinae,36.01389,-91.49,,,,,,
Cottus_carolinae,Cottus,carolinae,36.4944,-91.5358,,,,,,
Cottus_carolinae,Cottus,carolinae,37.3756,-91.5521,,,,,,
Cottus_carolinae,Cottus,carolinae,35.74917,-91.558334,,,,,,
Cottus_carolinae,Cottus,carolinae,36.099724,-91.57806,,,,,,
Cottus_carolinae,Cottus,carolinae,35.8474,-91.6242,,,,,,
Cottus_carolinae,Cottus,carolinae,35.9039,-91.6357,,,,,,
Cottus_carolinae,Cottus,carolinae,35.7575,-91.63722,,,,,,
Cottus_carolinae,Cottus,carolinae,35.7575,-91.63722,,,,,,
Cottus_carolinae,Cottus,carolinae,35.76083,-91.64861,,,,,,
Cottus_carolinae,Cottus,carolinae,37.0769,-91.7324,,,,,,
Cottus_carolinae,Cottus,carolinae,37.24907,-91.813416,,,,,,
Cottus_carolinae,Cottus,carolinae,38.14667,-91.88194,,,,,,
Cottus_carolinae,Cottus,carolinae,37.91972,-91.97556,,,,,,
Cottus_carolinae,Cottus,carolinae,37.3172,-92.0046,,,,,,
Cottus_carolinae,Cottus,carolinae,37.5661,-92.0267,,,,,,
Cottus_carolinae,Cottus,carolinae,37.55194,-92.035,,,,,,
Cottus_carolinae,Cottus,carolinae,37.66528,-92.05,,,,,,
Cottus_carolinae,Cottus,carolinae,37.14028,-92.07917,,,,,,
Cottus_carolinae,Cottus,carolinae,36.9059,-92.1054,,,,,,
Cottus_carolinae,Cottus,carolinae,35.94722,-92.11139,,,,,,
Cottus_carolinae,Cottus,carolinae,35.94722,-92.11139,,,,,,
Cottus_carolinae,Cottus,carolinae,35.94722,-92.11139,,,,,,
Cottus_carolinae,Cottus,carolinae,36.81083,-92.14889,,,,,,
Cottus_carolinae,Cottus,carolinae,36.81083,-92.14889,,,,,,
Cottus_carolinae,Cottus,carolinae,36.81083,-92.14889,,,,,,
Cottus_carolinae,Cottus,carolinae,36.81083,-92.14889,,,,,,
Cottus_carolinae,Cottus,carolinae,36.7598,-92.1533,,,,,,
Cottus_carolinae,Cottus,carolinae,36.75418,-92.1535,,,,,,
Cottus_carolinae,Cottus,carolinae,36.754185,-92.1535,,,,,,
Cottus_carolinae,Cottus,carolinae,36.75,-92.15722,,,,,,
Cottus_carolinae,Cottus,carolinae,36.75,-92.15722,,,,,,
Cottus_carolinae,Cottus,carolinae,36.75,-92.15722,,,,,,
Cottus_carolinae,Cottus,carolinae,36.9896,-92.1716,,,,,,
Cottus_carolinae,Cottus,carolinae,37.84222,-92.19695,,,,,,
Cottus_carolinae,Cottus,carolinae,35.904617,-92.22286,,,,,,
Cottus_carolinae,Cottus,carolinae,36.24778,-92.23805,,,,,,
Cottus_carolinae,Cottus,carolinae,36.244682,-92.25067,,,,,,
Cottus_carolinae,Cottus,carolinae,37.87861,-92.255,,,,,,
Cottus_carolinae,Cottus,carolinae,36.21222,-92.28722,,,,,,
Cottus_carolinae,Cottus,carolinae,37.6283,-92.3286,,,,,,
Cottus_carolinae,Cottus,carolinae,37.6283,-92.3286,,,,,,
Cottus_carolinae,Cottus,carolinae,36.17806,-92.42583,,,,,,
Cottus_carolinae,Cottus,carolinae,36.17608,-92.42583,,,,,,
Cottus_carolinae,Cottus,carolinae,36.17806,-92.42583,,,,,,
