Scientific name,Genus,Species,Latitude,Longitude,,,,,,
Cottus_carolinae,Cottus,carolinae,36.17806,-92.42583,,,,,,
Cottus_carolinae,Cottus,carolinae,36.16945,-92.42861,,,,,,
Cottus_carolinae,Cottus,carolinae,36.16861,-92.43222,,,,,,
Cottus_carolinae,Cottus,carolinae,36.16861,-92.43222,,,,,,
Cottus_carolinae,Cottus,carolinae,36.1675,-92.43361,,,,,,
Cottus_carolinae,Cottus,carolinae,36.16611,-92.43667,,,,,,
Cottus_carolinae,Cottus,carolinae,36.16778,-92.44194,,,,,,
Cottus_carolinae,Cottus,carolinae,36.16472,-92.44222,,,,,,
Cottus_carolinae,Cottus,carolinae,36.16972,-92.4475,,,,,,
Cottus_carolinae,Cottus,carolinae,36.16972,-92.4475,,,,,,
Cottus_carolinae,Cottus,carolinae,36.16972,-92.4475,,,,,,
Cottus_carolinae,Cottus,carolinae,37.6334,-92.4534,,,,,,
Cottus_carolinae,Cottus,carolinae,36.24139,-92.46694,,,,,,
Cottus_carolinae,Cottus,carolinae,36.24139,-92.46694,,,,,,
Cottus_carolinae,Cottus,carolinae,36.205,-92.47528,,,,,,
Cottus_carolinae,Cottus,carolinae,35.9788,-92.4816,,,,,,
Cottus_carolinae,Cottus,carolinae,39.9786,-92.4816,,,,,,
Cottus_carolinae,Cottus,carolinae,39.9786,-92.4816,,,,,,
Cottus_carolinae,Cottus,carolinae,37.9777,-92.505,,,,,,
Cottus_carolinae,Cottus,carolinae,37.9982,-92.514,,,,,,
Cottus_carolinae,Cottus,carolinae,36.12722,-92.545,,,,,,
Cottus_carolinae,Cottus,carolinae,36.12722,-92.545,,,,,,
Cottus_carolinae,Cottus,carolinae,37.0267,-92.5953,,,,,,
Cottus_carolinae,Cottus,carolinae,36.905,-92.6361,,,,,,
Cottus_carolinae,Cottus,carolinae,37.0046,-92.7081,,,,,,
Cottus_carolinae,Cottus,carolinae,37.990986,-92.798004,,,,,,
Cottus_carolinae,Cottus,carolinae,37.73806,-92.86028,,,,,,
Cottus_carolinae,Cottus,carolinae,37.2467,-92.8799,,,,,,
Cottus_carolinae,Cottus,carolinae,35.9033,-92.8993,,,,,,
Cottus_carolinae,Cottus,carolinae,35.9033,-92.8993,,,,,,
Cottus_carolinae,Cottus,carolinae,35.9033,-92.8993,,,,,,
Cottus_carolinae,Cottus,carolinae,35.9033,-92.8993,,,,,,
Cottus_carolinae,Cottus,carolinae,35.9033,-92.8993,,,,,,
Cottus_carolinae,Cottus,carolinae,37.51972,-92.98306,,,,,,
Cottus_carolinae,Cottus,carolinae,37.6348,-93.0277,,,,,,
Cottus_carolinae,Cottus,carolinae,37.1923,-93.1283,,,,,,
Cottus_carolinae,Cottus,carolinae,37.0457,-93.1336,,,,,,
Cottus_carolinae,Cottus,carolinae,36.06055,-93.1375,,,,,,
Cottus_carolinae,Cottus,carolinae,36.06055,-93.1375,,,,,,
Cottus_carolinae,Cottus,carolinae,36.06055,-93.1375,,,,,,
Cottus_carolinae,Cottus,carolinae,36.003334,-93.187225,,,,,,
Cottus_carolinae,Cottus,carolinae,36.003334,-93.187225,,,,,,
Cottus_carolinae,Cottus,carolinae,35.9987,-93.1893,,,,,,
Cottus_carolinae,Cottus,carolinae,36.9855,-93.2952,,,,,,
Cottus_carolinae,Cottus,carolinae,36.02306,-93.35472,,,,,,
Cottus_carolinae,Cottus,carolinae,36.02306,-93.35472,,,,,,
Cottus_carolinae,Cottus,carolinae,36.02306,-93.35472,,,,,,
Cottus_carolinae,Cottus,carolinae,36.02306,-93.35472,,,,,,
Cottus_carolinae,Cottus,carolinae,36.9661,-93.3641,,,,,,
Cottus_carolinae,Cottus,carolinae,35.867,-93.367,,,,,,
Cottus_carolinae,Cottus,carolinae,35.867,-93.367,,,,,,
Cottus_carolinae,Cottus,carolinae,35.867,-93.367,,,,,,
Cottus_carolinae,Cottus,carolinae,35.867,-93.367,,,,,,
Cottus_carolinae,Cottus,carolinae,35.867,-93.367,,,,,,
Cottus_carolinae,Cottus,carolinae,35.867,-93.367,,,,,,
Cottus_carolinae,Cottus,carolinae,36.9325,-93.38917,,,,,,
Cottus_carolinae,Cottus,carolinae,36.9325,-93.38917,,,,,,
Cottus_carolinae,Cottus,carolinae,37.0503,-93.3918,,,,,,
Cottus_carolinae,Cottus,carolinae,36.9311,-93.4972,,,,,,
Cottus_carolinae,Cottus,carolinae,36.9014,-93.5726,,,,,,
Cottus_carolinae,Cottus,carolinae,36.13667,-93.58167,,,,,,
Cottus_carolinae,Cottus,carolinae,36.13667,-93.58167,,,,,,
Cottus_carolinae,Cottus,carolinae,37.9841,-93.6144,,,,,,
Cottus_carolinae,Cottus,carolinae,36.31583,-93.66389,,,,,,
Cottus_carolinae,Cottus,carolinae,36.7695,-93.676,,,,,,
Cottus_carolinae,Cottus,carolinae,37.18972,-93.68584,,,,,,
Cottus_carolinae,Cottus,carolinae,36.8136,-93.6909,,,,,,
Cottus_carolinae,Cottus,carolinae,35.9581,-93.696,,,,,,
Cottus_carolinae,Cottus,carolinae,36.15028,-93.7375,,,,,,
Cottus_carolinae,Cottus,carolinae,37.4204,-93.7583,,,,,,
Cottus_carolinae,Cottus,carolinae,37.4347,-93.782,,,,,,
Cottus_carolinae,Cottus,carolinae,36.8188,-93.7875,,,,,,
Cottus_carolinae,Cottus,carolinae,36.46528,-93.81583,,,,,,
Cottus_carolinae,Cottus,carolinae,36.46528,-93.81583,,,,,,
Cottus_carolinae,Cottus,carolinae,36.12556,-93.82806,,,,,,
Cottus_carolinae,Cottus,carolinae,36.4425,-93.8375,,,,,,
Cottus_carolinae,Cottus,carolinae,36.20195,-93.85667,,,,,,
Cottus_carolinae,Cottus,carolinae,36.6826,-93.8604,,,,,,
Cottus_carolinae,Cottus,carolinae,36.040554,-93.894165,,,,,,
Cottus_carolinae,Cottus,carolinae,36.2278,-93.9014,,,,,,
Cottus_carolinae,Cottus,carolinae,37.1365,-93.9486,,,,,,
Cottus_carolinae,Cottus,carolinae,37.1365,-93.9486,,,,,,
Cottus_carolinae,Cottus,carolinae,36.045,-93.96694,,,,,,
Cottus_carolinae,Cottus,carolinae,36.10695,-94.00555,,,,,,
Cottus_carolinae,Cottus,carolinae,36.10695,-94.00555,,,,,,
Cottus_carolinae,Cottus,carolinae,36.35167,-94.01389,,,,,,
Cottus_carolinae,Cottus,carolinae,36.16945,-94.01833,,,,,,
Cottus_carolinae,Cottus,carolinae,36.16945,-94.01833,,,,,,
Cottus_carolinae,Cottus,carolinae,36.41667,-94.06861,,,,,,
Cottus_carolinae,Cottus,carolinae,36.42,-94.1196,,,,,,
Cottus_carolinae,Cottus,carolinae,36.5423,-94.128,,,,,,
Cottus_carolinae,Cottus,carolinae,36.1277,-94.1657,,,,,,
Cottus_carolinae,Cottus,carolinae,35.99556,-94.18639,,,,,,
Cottus_carolinae,Cottus,carolinae,36.1346,-94.2025,,,,,,
Cottus_carolinae,Cottus,carolinae,36.4179,-94.2227,,,,,,
Cottus_carolinae,Cottus,carolinae,36.26167,-94.23,,,,,,
Cottus_carolinae,Cottus,carolinae,36.7933,-94.2435,,,,,,
Cottus_carolinae,Cottus,carolinae,36.7933,-94.2435,,,,,,
Cottus_carolinae,Cottus,carolinae,36.793304,-94.24351,,,,,,
Cottus_carolinae,Cottus,carolinae,36.101913,-94.29302,,,,,,
Cottus_carolinae,Cottus,carolinae,36.10466,-94.333275,,,,,,
Cottus_carolinae,Cottus,carolinae,36.1962,-94.3377,,,,,,
Cottus_carolinae,Cottus,carolinae,36.1025,-94.34417,,,,,,
Cottus_carolinae,Cottus,carolinae,36.110554,-94.34468,,,,,,
Cottus_carolinae,Cottus,carolinae,36.560276,-94.42389,,,,,,
Cottus_carolinae,Cottus,carolinae,36.1754,-94.4462,,,,,,
Cottus_carolinae,Cottus,carolinae,36.3968,-94.4471,,,,,,
Cottus_carolinae,Cottus,carolinae,36.39639,-94.44722,,,,,,
Cottus_carolinae,Cottus,carolinae,36.62389,-94.59028,,,,,,
Cottus_carolinae,Cottus,carolinae,36.21639,-94.60416,,,,,,
Cottus_carolinae,Cottus,carolinae,36.21639,-94.60416,,,,,,
Cottus_carolinae,Cottus,carolinae,36.21417,-94.61444,,,,,,
Cottus_carolinae,Cottus,carolinae,36.21417,-94.61444,,,,,,
Cottus_carolinae,Cottus,carolinae,36.21417,-94.61444,,,,,,
Cottus_carolinae,Cottus,carolinae,37.0336,-94.6174,,,,,,
Cottus_carolinae,Cottus,carolinae,35.9193,-94.6193,,,,,,
Cottus_carolinae,Cottus,carolinae,36.3309,-94.624,,,,,,
Cottus_carolinae,Cottus,carolinae,36.21861,-94.63834,,,,,,
Cottus_carolinae,Cottus,carolinae,36.21861,-94.63834,,,,,,
Cottus_carolinae,Cottus,carolinae,36.21861,-94.63834,,,,,,
Cottus_carolinae,Cottus,carolinae,36.21861,-94.63834,,,,,,
Cottus_carolinae,Cottus,carolinae,36.21861,-94.63834,,,,,,
Cottus_carolinae,Cottus,carolinae,37.0405,-94.6406,,,,,,
Cottus_carolinae,Cottus,carolinae,34.042,-94.643,,,,,,
Cottus_carolinae,Cottus,carolinae,34.042,-94.643,,,,,,
Cottus_carolinae,Cottus,carolinae,34.042,-94.643,,,,,,
Cottus_carolinae,Cottus,carolinae,34.042,-94.643,,,,,,
Cottus_carolinae,Cottus,carolinae,34.042,-94.643,,,,,,
Cottus_carolinae,Cottus,carolinae,35.8379,-94.6531,,,,,,
Cottus_carolinae,Cottus,carolinae,35.9825,-94.6638,,,,,,
Cottus_carolinae,Cottus,carolinae,36.9836,-94.6918,,,,,,
Cottus_carolinae,Cottus,carolinae,36.768,-94.692,,,,,,
Cottus_carolinae,Cottus,carolinae,36.768,-94.692,,,,,,
Cottus_carolinae,Cottus,carolinae,35.955,-94.6963,,,,,,
Cottus_carolinae,Cottus,carolinae,36.7624,-94.7016,,,,,,
Cottus_carolinae,Cottus,carolinae,36.1867,-94.707,,,,,,
Cottus_carolinae,Cottus,carolinae,36.9015,-94.7072,,,,,,
Cottus_carolinae,Cottus,carolinae,36.18667,-94.70972,,,,,,
Cottus_carolinae,Cottus,carolinae,36.1305,-94.7962,,,,,,
Cottus_carolinae,Cottus,carolinae,36.1217,-94.806,,,,,,
Cottus_carolinae,Cottus,carolinae,36.644,-94.8143,,,,,,
Cottus_carolinae,Cottus,carolinae,35.9586,-94.8144,,,,,,
Cottus_carolinae,Cottus,carolinae,36.3521,-94.8214,,,,,,
Cottus_carolinae,Cottus,carolinae,36.0957,-94.8291,,,,,,
Cottus_carolinae,Cottus,carolinae,36.0957,-94.8291,,,,,,
Cottus_carolinae,Cottus,carolinae,36.0957,-94.8291,,,,,,
Cottus_carolinae,Cottus,carolinae,36.0957,-94.8291,,,,,,
Cottus_carolinae,Cottus,carolinae,36.0957,-94.8291,,,,,,
Cottus_carolinae,Cottus,carolinae,35.9216,-94.8374,,,,,,
Cottus_carolinae,Cottus,carolinae,36.2988,-94.8851,,,,,,
Cottus_carolinae,Cottus,carolinae,35.925835,-94.9225,,,,,,
Cottus_carolinae,Cottus,carolinae,35.9167,-94.9667,,,,,,
Cottus_carolinae,Cottus,carolinae,36.2702,-95.1009,,,,,,
Cottus_carolinae,Cottus,carolinae,36.2726,-95.1174,,,,,,
Cottus_carolinae,Cottus,carolinae,36.165,-95.1579,,,,,,
Cottus_carolinae,Cottus,carolinae,36.1649,-95.158,,,,,,
Cottus_carolinae,Cottus,carolinae,36.148,-95.158,,,,,,
Cottus_carolinae,Cottus,carolinae,36.148,-95.158,,,,,,
Cottus_carolinae,Cottus,carolinae,36.1483,-95.1583,,,,,,
Cottus_carolinae,Cottus,carolinae,36.1483,-95.1583,,,-1,,,
Cottus_carolinae,Cottus,carolinae,36.1483,-95.1583,,,,,,
Cottus_carolinae,Cottus,carolinae,36.2,-95.1667,,,,,,
Cottus_carolinae,Cottus,carolinae,36.14,-95.18,,,,,,
Cottus_carolinae,Cottus,carolinae,36.1276,-95.2074,,,,,,
Cottus_carolinae,Cottus,carolinae,36.2035,-95.2253,,,,,,
Cottus_carolinae,Cottus,carolinae,36.11,-95.24,,,,,,
Cottus_carolinae,Cottus,carolinae,36.131,-95.1901,,,,,,
Cottus_carolinae,Cottus,carolinae,35.933,-95.1499,,,,,,
Cottus_carolinae,Cottus,carolinae,36.0465,-95.1318,,,,,,
Cottus_carolinae,Cottus,carolinae,36.0465,-95.1318,,,,,,
Cottus_carolinae,Cottus,carolinae,36.1168,-95.1065,,,,,,
Cottus_carolinae,Cottus,carolinae,36.0197,-95.0168,,,,,,
Cottus_carolinae,Cottus,carolinae,36.1062,-94.989,,,,,,
Cottus_carolinae,Cottus,carolinae,35.8533,-94.9752,,,,,,
Cottus_carolinae,Cottus,carolinae,36.4073,-94.9703,,,,,,
Cottus_carolinae,Cottus,carolinae,35.6379,-94.9606,,,,,,
Cottus_carolinae,Cottus,carolinae,35.8886,-94.9468,,,,,,
Cottus_carolinae,Cottus,carolinae,35.6769,-94.9375,,,,,,
Cottus_carolinae,Cottus,carolinae,35.912,-94.9303,,,,,,
Cottus_carolinae,Cottus,carolinae,35.9231,-94.9237,,,,,,
Cottus_carolinae,Cottus,carolinae,35.9231,-94.9237,,,,,,
Cottus_carolinae,Cottus,carolinae,35.8688,-94.8977,,,,,,
Cottus_carolinae,Cottus,carolinae,35.8688,-94.8977,,,,,,
Cottus_carolinae,Cottus,carolinae,35.7628,-94.8912,,,,,,-1
Cottus_carolinae,Cottus,carolinae,36.0835,-94.8408,,,,,,
Cottus_carolinae,Cottus,carolinae,35.9215,-94.8374,,,,,,
Cottus_carolinae,Cottus,carolinae,35.9215,-94.8374,,,,,,
Cottus_carolinae,Cottus,carolinae,35.9215,-94.8374,,,,,,
Cottus_carolinae,Cottus,carolinae,35.9218,-94.8374,,,,,,
Cottus_carolinae,Cottus,carolinae,35.9215,-94.8374,,,,,,
Cottus_carolinae,Cottus,carolinae,35.9215,-94.8374,,,,,,
Cottus_carolinae,Cottus,carolinae,35.9215,-94.8374,,,,,,
Cottus_carolinae,Cottus,carolinae,36.3503,-94.8199,,,,,,
Cottus_carolinae,Cottus,carolinae,36.1445,-94.8172,,,,,,
Cottus_carolinae,Cottus,carolinae,36.6592,-94.8013,,,,,,
Cottus_carolinae,Cottus,carolinae,36.3531,-94.7966,,,,,,
Cottus_carolinae,Cottus,carolinae,36.1045,-94.7833,,,,,,
Cottus_carolinae,Cottus,carolinae,35.9574,-94.7794,,,,,,
Cottus_carolinae,Cottus,carolinae,36.5614,-94.7709,,,,,,
Cottus_carolinae,Cottus,carolinae,35.9661,-94.7695,,,,,,
Cottus_carolinae,Cottus,carolinae,36.5583,-94.7655,,,,,,
Cottus_carolinae,Cottus,carolinae,36.5583,-94.7655,,,,,,
Cottus_carolinae,Cottus,carolinae,36.7485,-94.7528,,,,,,
Cottus_carolinae,Cottus,carolinae,36.7485,-94.7528,,,,,,
Cottus_carolinae,Cottus,carolinae,36.3669,-94.7317,,,,,,
Cottus_carolinae,Cottus,carolinae,36.3669,-94.7317,,,,,,
Cottus_carolinae,Cottus,carolinae,36.174,-94.7213,,,,,,
Cottus_carolinae,Cottus,carolinae,36.174,-94.7213,,,,,,
Cottus_carolinae,Cottus,carolinae,36.174,-94.7213,,,,,,
Cottus_carolinae,Cottus,carolinae,36.174,-94.7213,,,,,,
Cottus_carolinae,Cottus,carolinae,36.174,-94.7213,,,,,,
Cottus_carolinae,Cottus,carolinae,36.1866,-94.7071,,,,,,
Cottus_carolinae,Cottus,carolinae,36.1866,-94.7071,,,,,,
Cottus_carolinae,Cottus,carolinae,36.1868,-94.7071,,,,,,
Cottus_carolinae,Cottus,carolinae,36.1866,-94.7071,,,,,,
Cottus_carolinae,Cottus,carolinae,36.7686,-94.6924,,,,,,
Cottus_carolinae,Cottus,carolinae,36.1554,-94.6907,,,,,,
Cottus_carolinae,Cottus,carolinae,36.1412,-94.6675,,,,,,
Cottus_carolinae,Cottus,carolinae,36.5524,-94.6658,,,,,,
Cottus_carolinae,Cottus,carolinae,36.7799,-94.6633,,,,,,
Cottus_carolinae,Cottus,carolinae,36.7799,-94.6633,,,,,,
Cottus_carolinae,Cottus,carolinae,36.6569,-94.6612,,,,,,
Cottus_carolinae,Cottus,carolinae,35.9508,-94.6577,,,,,,
Cottus_carolinae,Cottus,carolinae,36.5609,-94.6475,,,,,,
Cottus_carolinae,Cottus,carolinae,37.0416,-94.6429,,,,,,
Cottus_carolinae,Cottus,carolinae,36.811,-94.638,,,,,,
Cottus_carolinae,Cottus,carolinae,35.8911,-94.6321,,,,,,
Cottus_carolinae,Cottus,carolinae,36.6362,-94.6293,,,,,,
Cottus_carolinae,Cottus,carolinae,35.9195,-94.6194,,,,,,
Cottus_carolinae,Cottus,carolinae,35.9195,-94.6194,,,,,,
Cottus_carolinae,Cottus,carolinae,35.9195,-94.6194,,,,,,
Cottus_carolinae,Cottus,carolinae,36.6482,-94.6191,,,,,,
Cottus_carolinae,Cottus,carolinae,36.62361,-94.59,,,,,,
Cottus_carolinae,Cottus,carolinae,36.1301,-94.5717,,,,,,
Cottus_carolinae,Cottus,carolinae,36.1422,-94.5651,,,,,,
Cottus_carolinae,Cottus,carolinae,36.1064,-94.5651,,,,,,
Cottus_carolinae,Cottus,carolinae,36.1102,-94.5635,,,,,,
Cottus_carolinae,Cottus,carolinae,36.0146,-94.5479,,,,,,
Cottus_carolinae,Cottus,carolinae,36.3838,-94.4818,,,,,,
Cottus_carolinae,Cottus,carolinae,36.5477,-94.1207,,,,,,
Cottus_carolinae,Cottus,carolinae,36.0104,-93.1841,,,,,,
Cottus_carolinae,Cottus,carolinae,36.8104,-92.1463,,,,,,
Cottus_carolinae,Cottus,carolinae,36.2023,-92.0856,,,,,,
Cottus_carolinae,Cottus,carolinae,36.2023,-92.0856,,,,,,
Cottus_carolinae,Cottus,carolinae,36.2023,-92.0856,,,,,,
Cottus_carolinae,Cottus,carolinae,36.2023,-92.0856,,,,,,
Cottus_carolinae,Cottus,carolinae,36.2023,-92.0856,,,,,,
Cottus_carolinae,Cottus,carolinae,36.2023,-92.0856,,,,,,
Cottus_carolinae,Cottus,carolinae,36.2023,-92.0856,,,,,,
Cottus_carolinae,Cottus,carolinae,36.2023,-92.0856,,,,,,
Cottus_carolinae,Cottus,carolinae,36.2023,-92.0856,,,,,,
Cottus_carolinae,Cottus,carolinae,36.2023,-92.0856,,,,,,
Cottus_carolinae,Cottus,carolinae,36.2023,-92.0856,,,,,,
Cottus_carolinae,Cottus,carolinae,36.2023,-92.0856,,,,,,
Cottus_carolinae,Cottus,carolinae,36.0748,-92.0781,,,,,,
Cottus_carolinae,Cottus,carolinae,36.0748,-92.0781,,,,,,
Cottus_carolinae,Cottus,carolinae,36.0748,-92.0781,,,,,,
Cottus_carolinae,Cottus,carolinae,36.0748,-92.0781,,,,,,
Cottus_carolinae,Cottus,carolinae,36.0748,-92.0781,,,,,,
Cottus_carolinae,Cottus,carolinae,36.0748,-92.0781,,,,,,
Cottus_carolinae,Cottus,carolinae,36.0748,-92.0781,,,,,,
Cottus_carolinae,Cottus,carolinae,36.0748,-92.0781,,,,,,
Cottus_carolinae,Cottus,carolinae,36.0748,-92.0781,,,,,,
Cottus_carolinae,Cottus,carolinae,36.063,-92.0762,,,,,,
Cottus_carolinae,Cottus,carolinae,36.063,-92.0762,,,,,,
Cottus_carolinae,Cottus,carolinae,36.063,-92.0762,,,,,,
Cottus_carolinae,Cottus,carolinae,36.063,-92.0762,,,,,,
Cottus_carolinae,Cottus,carolinae,36.063,-92.0762,,,,,,
Cottus_carolinae,Cottus,carolinae,36.063,-92.0762,,,,,,
Cottus_carolinae,Cottus,carolinae,36.063,-92.0762,,,,,,
Cottus_carolinae,Cottus,carolinae,36.063,-92.0762,,,,,,
Cottus_carolinae,Cottus,carolinae,36.2075,-92.075,,,,,,
Cottus_carolinae,Cottus,carolinae,36.2075,-92.075,,,,,,
Cottus_carolinae,Cottus,carolinae,36.2075,-92.075,,,,,,
Cottus_carolinae,Cottus,carolinae,36.2075,-92.075,,,,,,
Cottus_carolinae,Cottus,carolinae,36.2075,-92.075,,,,,,
Cottus_carolinae,Cottus,carolinae,36.2075,-92.075,,,,,,
Cottus_carolinae,Cottus,carolinae,36.2075,-92.075,,,,,,
Cottus_carolinae,Cottus,carolinae,36.2075,-92.075,,,,,,
Cottus_carolinae,Cottus,carolinae,36.2075,-92.075,,,,,,
Cottus_carolinae,Cottus,carolinae,36.1469,-92.0713,,,,,,
Cottus_carolinae,Cottus,carolinae,36.1018,-92.0713,,,,,,
Cottus_carolinae,Cottus,carolinae,36.1469,-92.0713,,,,,,
Cottus_carolinae,Cottus,carolinae,36.1469,-92.0713,,,,,,
Cottus_carolinae,Cottus,carolinae,36.1018,-92.0713,,,,,,
Cottus_carolinae,Cottus,carolinae,36.1018,-92.0713,,,,,,
Cottus_carolinae,Cottus,carolinae,36.1018,-92.0713,,,,,,
Cottus_carolinae,Cottus,carolinae,36.1469,-92.0713,,,,,,
Cottus_carolinae,Cottus,carolinae,36.1469,-92.0713,,,,,,
Cottus_carolinae,Cottus,carolinae,36.1469,-92.0713,,,,,,
Cottus_carolinae,Cottus,carolinae,36.1018,-92.0713,,,,,,
Cottus_carolinae,Cottus,carolinae,36.1469,-92.0713,,,,,,
Cottus_carolinae,Cottus,carolinae,36.1469,-92.0713,,,,,,
Cottus_carolinae,Cottus,carolinae,36.1469,-92.0713,,,,,,
Cottus_carolinae,Cottus,carolinae,36.1018,-92.0713,,,,,,
Cottus_carolinae,Cottus,carolinae,36.1018,-92.0713,,,,,,
Cottus_carolinae,Cottus,carolinae,36.1469,-92.0713,,,,,,
Cottus_carolinae,Cottus,carolinae,36.1018,-92.0713,,,,,,
Cottus_carolinae,Cottus,carolinae,36.1018,-92.0713,,,,,,
Cottus_carolinae,Cottus,carolinae,36.1018,-92.0713,,,,,,
Cottus_carolinae,Cottus,carolinae,36.1469,-92.0713,,,,,,
Cottus_carolinae,Cottus,carolinae,36.1018,-92.0713,,,,,,
Cottus_carolinae,Cottus,carolinae,36.1469,-92.0713,,,,,,
Cottus_carolinae,Cottus,carolinae,36.0648,-92.0512,,,,,,
Cottus_carolinae,Cottus,carolinae,36.0648,-92.0512,,,,,,
Cottus_carolinae,Cottus,carolinae,36.0648,-92.0512,,,,,,
Cottus_carolinae,Cottus,carolinae,36.0648,-92.0512,,,,,,
Cottus_carolinae,Cottus,carolinae,36.0648,-92.0512,,,,,,
Cottus_carolinae,Cottus,carolinae,36.0648,-92.0512,,,,,,
Cottus_carolinae,Cottus,carolinae,36.0648,-92.0512,,,,,,
Cottus_carolinae,Cottus,carolinae,36.0648,-92.0512,,,,,,
Cottus_carolinae,Cottus,carolinae,36.0648,-92.0512,,,,,,
Cottus_carolinae,Cottus,carolinae,36.1672,-92.0419,,,,,,
Cottus_carolinae,Cottus,carolinae,36.1672,-92.0419,,,,,,
Cottus_carolinae,Cottus,carolinae,36.1672,-92.0419,,,,,,
Cottus_carolinae,Cottus,carolinae,36.1672,-92.0419,,,,,,
Cottus_carolinae,Cottus,carolinae,36.193,-92.011,,,,,,
Cottus_carolinae,Cottus,carolinae,36.193,-92.011,,,,,,
Cottus_carolinae,Cottus,carolinae,36.193,-92.011,,,,,,
Cottus_carolinae,Cottus,carolinae,36.193,-92.011,,,,,,
Cottus_carolinae,Cottus,carolinae,36.193,-92.011,,,,,,
Cottus_carolinae,Cottus,carolinae,36.0818,-91.9865,,,,,,
Cottus_carolinae,Cottus,carolinae,36.0818,-91.9865,,,,,,
Cottus_carolinae,Cottus,carolinae,36.0818,-91.9865,,,,,,
Cottus_carolinae,Cottus,carolinae,36.0818,-91.9865,,,,,,
Cottus_carolinae,Cottus,carolinae,36.0818,-91.9865,,,,,,
Cottus_carolinae,Cottus,carolinae,36.0818,-91.9865,,,,,,
Cottus_carolinae,Cottus,carolinae,36.0818,-91.9865,,,,,,
Cottus_carolinae,Cottus,carolinae,36.1145,-91.965,,,,,,
Cottus_carolinae,Cottus,carolinae,36.1145,-91.965,,,,,,
Cottus_carolinae,Cottus,carolinae,36.1145,-91.965,,,,,,
Cottus_carolinae,Cottus,carolinae,36.1145,-91.965,,,,,,
Cottus_carolinae,Cottus,carolinae,36.1145,-91.965,,,,,,
Cottus_carolinae,Cottus,carolinae,36.1145,-91.965,,,,,,
Cottus_carolinae,Cottus,carolinae,36.1145,-91.965,,,,,,
Cottus_carolinae,Cottus,carolinae,36.888332,-86.385,,,,,,
Cottus_carolinae,Cottus,carolinae,36.74472,-86.291115,,,,,,
Cottus_carolinae,Cottus,carolinae,36.752224,-86.2875,,,,,,
Cottus_carolinae,Cottus,carolinae,36.59778,-85.70695,,,,,,
Cottus_carolinae,Cottus,carolinae,35.264446,-85.46111,,,,,,
Cottus_carolinae,Cottus,carolinae,36.2914,-85.19772,,,,,,
Cottus_carolinae,Cottus,carolinae,36.2914,-85.197716,,,,,,
Cottus_carolinae,Cottus,carolinae,36.705833,-84.96445,,,,,,
Cottus_carolinae,Cottus,carolinae,35.77861,-83.88722,,,,,,
Cottus_carolinae,Cottus,carolinae,35.871113,-83.55889,,,,,,
Cottus_carolinae,Cottus,carolinae,36.15167,-83.13528,,,,,,
